AccountId,AccountName
200000000002963,McKesson
200000000002964,McKesson Corporation
200000000002965,McKinsey & Company
200000000002966,McLeodUSA Incorporated
200000000002967,MD Helicopters
200000000002968,MDU Resources Group Inc.
200000000002969,Mead Johnson
200000000002970,Mead Johnson Nutrition
200000000002971,MeadWestvaco
200000000002972,MeadWestvaco Corporation
200000000002973,Mechel
200000000002974,Mediatek
200000000002975,Medimia
200000000002976,Medimix International
200000000002977,Medinti
200000000002978,Mediobanca
200000000002979,Mediolanum
200000000002980,Medipal Holdings
200000000002981,Medire
200000000002982,Mediva
200000000002983,Medtronic
200000000002984,Medtronic Inc.
200000000002985,Meedeo
200000000002986,Meeloo
200000000002987,Meevee
200000000002988,Meexo
200000000002989,Mega Financial Holding
200000000002990,Megafix
200000000002991,MegaFon
200000000002992,Megalium
200000000002993,Megatri
200000000002994,Megava
200000000002995,Meijer
200000000002996,Meiji Holdings
200000000002997,Meineke Car Care Centers
200000000002998,Melco Crown Entertainment
200000000002999,Mellon Financial Corporation
200000000003000,Men's Wearhouse
200000000003001,Menards
200000000003002,Mentor Graphics
200000000003003,Mercantil Servicios
200000000003004,Merck
200000000003005,Merck & Co
200000000003006,Merck & Co.
200000000003007,"Merck & Co., Inc."
200000000003008,Mercuries & Associates
200000000003009,Mercury General Corporation
200000000003010,Mercury Insurance Group
200000000003011,Mercury Marine
200000000003012,Meredith Corporation
200000000003013,Meritor
200000000003014,Meritz Financial Group
200000000003015,Merrill Lynch & Co. Inc.
200000000003016,Mesa Airlines
200000000003017,Metacero
200000000003018,Metado
200000000003019,Metaldyne Corporation
200000000003020,Metallurgical Corp of China
200000000003021,Metals USA Inc.
200000000003022,Metalurgica Gerdau
200000000003023,Metander
200000000003024,Metanix
200000000003025,Metanoodle
200000000003026,Metapress
200000000003027,Metcash
200000000003028,MetLife
200000000003029,MetLife Inc.
200000000003030,Metris Companies Inc
200000000003031,Metro Group
200000000003032,Metro Inc
200000000003033,Metro-Goldwyn-Mayer (MGM)
200000000003034,Metropolitan Bank & Trust
200000000003035,Metso
200000000003036,Mettler-Toledo
200000000003037,MGIC Investment Corporation
200000000003038,MGM Mirage
200000000003039,MGM Resorts
200000000003040,Micero
200000000003041,Michael Kors Holdings
200000000003042,Michaels Stores Inc.
200000000003043,"Michaels Stores, Inc."
200000000003044,Michelin Group
200000000003045,Microchip Technology
200000000003046,Microcy
200000000003047,Microgen
200000000003048,Micrombo
200000000003049,Micron Technology
200000000003050,Micron Technology Inc.
200000000003051,Microsoft
200000000003052,Microsoft Corporation
200000000003053,MicroStrategy
200000000003054,Microtude
200000000003055,Microxo
200000000003056,Midea Group Co. Ltd.
200000000003057,Mident
200000000003058,Midescent
200000000003059,Midise
200000000003060,Midity
200000000003061,Midosis
200000000003062,Midway Games
200000000003063,Midwest Communications
200000000003064,Mify
200000000003065,"MIG, Inc."
200000000003066,Migen
200000000003067,Milacron Inc.
200000000003068,Millennium Chemicals Inc.
200000000003069,Miller Brewing Company
200000000003070,Millicom International
200000000003071,Minmetals Development
200000000003072,Mirant Corporation
200000000003073,Miro Technologies
200000000003074,MISC
200000000003075,Misend
200000000003076,Misise
200000000003077,Misity
200000000003078,Misor
200000000003079,Mistidoo
200000000003080,Mistilium
200000000003081,Mistimm
200000000003082,Mistiva
200000000003083,Mistivu
200000000003084,Mitsubishi Chemical
200000000003085,Mitsubishi Corp
200000000003086,Mitsubishi Electric
200000000003087,Mitsubishi Estate
200000000003088,Mitsubishi Heavy Industries
200000000003089,Mitsubishi Materials
200000000003090,Mitsubishi Motors
200000000003091,Mitsubishi UFJ Financial
200000000003092,Mitsubishi UFJ Lease
200000000003093,Mitsui & Co
200000000003094,Mitsui Chemicals
200000000003095,Mitsui Fudosan
200000000003096,Mitsui OSK Lines
200000000003097,Miyo
200000000003098,Mizrahi Tefahot Bank
200000000003099,Mizuho Financial
200000000003100,MMI Holdings
200000000003101,Mobily
200000000003102,Mohawk Industries
200000000003103,Mohawk Industries Inc.
200000000003104,MOL Hungarian Oil
200000000003105,Molex Incorporated
200000000003106,"Molex, Inc."
200000000003107,Molson Coors Brewing
200000000003108,Molycorp
200000000003109,MondelÛñz International
200000000003110,Mondel_z International
200000000003111,Mondi
200000000003112,Monic
200000000003113,Monill
200000000003114,Monise
200000000003115,Monist
200000000003116,Monore
200000000003117,Monotype Imaging Holdings
200000000003118,"Monro Muffler Brake, Inc."
200000000003119,Monsanto
200000000003120,Monster Beverage
200000000003121,Monster Beverage Corporation
200000000003122,Montana Resources
200000000003123,Moody's
200000000003124,Moog Incorporated
200000000003125,Morgan Stanley
200000000003126,Morgan Stanley Dean Witter & Co.
200000000003127,Morningstar
200000000003128,Mosaic
200000000003129,Motor Oil
200000000003130,Motorola
200000000003131,Motorola Inc.
200000000003132,Motorola Solutions
200000000003133,Movado
200000000003134,Movicious
200000000003135,Movil
200000000003136,Movise
200000000003137,Movose
200000000003138,Mozilla Foundation
200000000003139,MPS Group Inc.
200000000003140,MS&AD Insurance
200000000003141,MTN Group
200000000003142,MTR
200000000003143,MTX Audio
200000000003144,Mulia
200000000003145,Multilia
200000000003146,Multimbu
200000000003147,Multinix
200000000003148,Multinte
200000000003149,Multizu
200000000003150,Mumbo
200000000003151,Mumbu
200000000003152,Munich Re
200000000003153,Murata Manufacturing
200000000003154,Murphy Oil
200000000003155,Murphy Oil Corporation
200000000003156,Murphy USA
200000000003157,Musashino Bank
200000000003158,Musco Lighting
200000000003159,Mutual of Omaha
200000000003160,Muva
200000000003161,Muzu
200000000003162,Myent
200000000003163,Myer
200000000003164,Mylan
200000000003165,Mylan Inc.
200000000003166,Myore
200000000003167,Myose
200000000003168,Myspace
200000000003169,Ní_rnberger
200000000003170,Nabisco
200000000003171,Nabors Industries
200000000003172,Nabors Industries Inc
200000000003173,NACCO Industries
200000000003174,Nacco Industries Inc
200000000003175,Nalge Nunc International
200000000003176,Nan Ya Plastics
200000000003177,Nanto Bank
200000000003178,NASDAQ OMX Group
200000000003179,Nash Finch Company
200000000003180,Naspers
200000000003181,"Nathan's Famous, Inc."
200000000003182,National Airlines
200000000003183,National Australia Bank
200000000003184,National Bank of Abu Dhabi
200000000003185,National Bank of Canada
200000000003186,National Bank of Greece
200000000003187,National Bank of Kuwait
200000000003188,National Beverage
200000000003189,National City Corp.
200000000003190,National Commerce Financial Corporation
200000000003191,National Fuel Gas Company
200000000003192,National Grid
200000000003193,National Oilwell Inc
200000000003194,National Oilwell Varco
200000000003195,National Presto Industries
200000000003196,National Railway Equipment Company
200000000003197,National Rural Utilities Cooperative Finance Corporation
200000000003198,National Semiconductor Corporation
200000000003199,National Service Industries Inc
200000000003200,Nationwide Mutual Insurance Company
200000000003201,Natixis
200000000003202,"Nautilus, Inc."
200000000003203,Navistar International Corporation
200000000003204,NBCUniversal
200000000003205,NCC Group
200000000003206,NCR
200000000003207,NCR Corporation
200000000003208,NEC
200000000003209,Necco
200000000003210,Neiman Marcus Group
200000000003211,Nelnet
200000000003212,Neodeo
200000000003213,Neoloo
200000000003214,Neomia
200000000003215,Neonyx
200000000003216,Neota
200000000003217,Neste Oil
200000000003218,Nestle
200000000003219,NetApp
200000000003220,Netcordia
200000000003221,NetDragon Websoft
200000000003222,Netease
200000000003223,Netflix
200000000003224,Netgear
200000000003225,NetZero
200000000003226,New Balance
200000000003227,New China Life Insurance
200000000003228,New Era Tickets
200000000003229,New Hope Liuhe
200000000003230,New Jersey Resources Corporation
200000000003231,New Media Investment Group
200000000003232,New World Development
200000000003233,New York Community
200000000003234,New York Life Insurance Company
200000000003235,New York Times Company
200000000003236,Newcrest Mining
200000000003237,"Newegg.com, Inc."
200000000003238,Newell Rubbermaid
200000000003239,Newell Rubbermaid Inc
200000000003240,Newfield Exploration
200000000003241,Newmont Mining
200000000003242,Newmont Mining Corporation
200000000003243,NewPage Corporation
200000000003244,News Corp
200000000003245,News Corporation
200000000003246,Next
200000000003247,Nextel Communications Inc
200000000003248,NextEra Energy
200000000003249,NHN
200000000003250,NHPC
200000000003251,Nicor Inc
200000000003252,Nidec
200000000003253,Nielsen
200000000003254,Nielsen Holdings
200000000003255,NIKE
200000000003256,Nike Inc
200000000003257,"Nike, Inc."
200000000003258,Nikon
200000000003259,Nine Entertainment Co. Holdings Pty
200000000003260,Nintendo
200000000003261,Nippon Express
200000000003262,Nippon Paper Industries
200000000003263,Nippon Steel & Sumitomo Metal
200000000003264,Nippon Steel Trading
200000000003265,Nippon Telegraph & Tel
200000000003266,Nippon Yusen
200000000003267,Nishi-Nippon City Bank
200000000003268,NiSource
200000000003269,NiSource Inc
200000000003270,Nissan Motor
200000000003271,Nitto Denko
200000000003272,NKSJ Holdings
200000000003273,NL Industries
200000000003274,NMDC
200000000003275,Noble
200000000003276,Noble Energy
200000000003277,Noble Energy Inc
200000000003278,Noble Group
200000000003279,Nokia
200000000003280,Nomos Bank
200000000003281,Nomura Holdings
200000000003282,Nonend
200000000003283,Nonible
200000000003284,Nonic
200000000003285,Nonoid
200000000003286,Nordea Bank
200000000003287,Nordstrom
200000000003288,Nordstrom Inc
200000000003289,Norfolk Southern
200000000003290,Norfolk Southern Corporation
200000000003291,Norfolk Southern Railway
200000000003292,Norilsk Nickel
200000000003293,Norsk Hydro
200000000003294,Nortek Inc
200000000003295,North Fork Bancorporation Inc
200000000003296,North Pacific Bank
200000000003297,North Sails
200000000003298,Northeast Utilities
200000000003299,Northeast Utilities System
200000000003300,Northern Trust
200000000003301,Northern Trust Corporation
200000000003302,Northrop Grumman
200000000003303,Northrop Grumman Corporation
200000000003304,Northwest Airlines
200000000003305,Northwest Airlines Corp
200000000003306,NorthWestern Corporation
200000000003307,Norwegian Cruise Line
200000000003308,Novartis
200000000003309,Novatek
200000000003310,Novell
200000000003311,Novellus Systems
200000000003312,Novellus Systems Inc
200000000003313,Novo Nordisk
200000000003314,Novolipetsk Steel
200000000003315,Novozymes
200000000003316,NRG Energy
200000000003317,NSK
200000000003318,NSTAR
200000000003319,NTL Incorporated
200000000003320,NTPC
200000000003321,Nuance Communications
200000000003322,Nucor
200000000003323,Nucor Corp
200000000003324,Numark Industries
200000000003325,Nvidia
200000000003326,Nvidia Corp
200000000003327,NVR Inc
200000000003328,NXP Semiconductors
200000000003329,NYSE Euronext
200000000003330,O.F. Mossberg & Sons
200000000003331,O'Reilly Auto Parts
200000000003332,O'Reilly Automotive
200000000003333,O'Reilly Media
200000000003334,Oak Hill Capital Partners
200000000003335,Oaktree Capital Management
200000000003336,Obayashi
200000000003337,Oberto Sausage Company
200000000003338,Oberweis Dairy
200000000003339,Occidental Petroleum
200000000003340,Occidental Petroleum Corp
200000000003341,Ocean Energy Inc
200000000003342,Ocean Spray
200000000003343,Oceaneering International
200000000003344,Ocee
200000000003345,OCI
200000000003346,Octogen
200000000003347,Octolia
200000000003348,Octolium
200000000003349,Octonix
200000000003350,Octonoodle
200000000003351,Ocy
200000000003352,OCZ Technology
200000000003353,Odakyu Electric Railway
200000000003354,Odwalla Inc.
200000000003355,Office Depot
200000000003356,Office Depot Inc.
200000000003357,OfficeMax
200000000003358,OfficeMax Inc
200000000003359,Ogaki Kyoritsu Bank
200000000003360,OGE Energy
200000000003361,OGE Energy Corp
200000000003362,Oglethorpe Power Corp.
200000000003363,Ohio Casualty Corp.
200000000003364,OHL Group
200000000003365,Oi
200000000003366,Oil & Gas Development
200000000003367,Oil & Natural Gas
200000000003368,Oita Bank
200000000003369,Oji Holdings
200000000003370,Ojo
200000000003371,Olam International
200000000003372,Olan Mills
200000000003373,Old Dominion Freight Line
200000000003374,Old Mutual
200000000003375,Old Republic International
200000000003376,Old Republic International Corp.
200000000003377,Olin Corp.
200000000003378,Olin Corporation
200000000003379,Olympic Steel
200000000003380,Olympus
200000000003381,OM Group Inc
200000000003382,Omaha Steaks
200000000003383,Omia
200000000003384,Omni Air International
200000000003385,Omnicare
200000000003386,Omnicare Inc
200000000003387,Omnicom Group
200000000003388,Omnify
200000000003389,Omnilane
200000000003390,Omnimbee
200000000003391,Omnitz
200000000003392,Omnizu
200000000003393,OMRON
200000000003394,OMV Group
200000000003395,ON Semiconductor
200000000003396,On Semiconductor Corp
200000000003397,Onanon
200000000003398,ONEOK
200000000003399,ONEOK Inc
200000000003400,Onex
200000000003401,Onvia
200000000003402,Ooredoo Telecom
200000000003403,Open Interface North America
200000000003404,OpenTable
200000000003405,Opower
200000000003406,OptiRTC
200000000003407,Oracle
200000000003408,Oracle Corp
200000000003409,Oracle Corporation
200000000003410,Oracle Financial Services Software
200000000003411,Orbital Sciences Corporation
200000000003412,Oreck Corporation
200000000003413,Orica
200000000003414,Orient
200000000003415,Oriental Bank of Commerce
200000000003416,Oriental Land
200000000003417,Origin Energy
200000000003418,Orix
200000000003419,Orkla
200000000003420,Osaka Gas
200000000003421,Oshkosh
200000000003422,Oshkosh Corporation
200000000003423,Oshkosh Truck Corp
200000000003424,OSI Restaurant Partners
200000000003425,OSRAM Licht
200000000003426,Otis Elevator Company
200000000003427,OTP Bank
200000000003428,Otsuka Holding
200000000003429,Outback Steakhouse Inc.
200000000003430,Outend
200000000003431,Outerwall
200000000003432,Outicious
200000000003433,Outist
200000000003434,Outity
200000000003435,Outokumpu
200000000003436,Outore
200000000003437,Overcast Media
200000000003438,Oversea-Chinese Banking
200000000003439,"Overstock.com, Inc."
200000000003440,OW Bunker
200000000003441,Owens & Minor Inc.
200000000003442,Owens Corning
200000000003443,Owens-Illinois
200000000003444,Owens-Illinois Inc
200000000003445,Oxford Health Plans Inc
200000000003446,Oyocee
200000000003447,Oyocero
200000000003448,Oyonyx
200000000003449,Oyoxo
200000000003450,Oyozio
200000000003451,Pabst Brewing Company
200000000003452,PACCAR
200000000003453,Paccar Inc
200000000003454,Pacer International
200000000003455,Pacific Gas & Electric Corp.
200000000003456,Pacific Gas and Electric Company (PG&E)
200000000003457,Pacific Life Insurance Company
200000000003458,Pacific Rubiales Energy
200000000003459,PacifiCare Health Systems Inc
200000000003460,Packaging Corp of America
200000000003461,Packaging Corp. of America
200000000003462,Packaging Corporation of America
200000000003463,Pactiv Corp
200000000003464,Pakistan State Oil
200000000003465,Paleocy
200000000003466,Paleogen
200000000003467,Paleojo
200000000003468,Paleolith
200000000003469,Paleomia
200000000003470,Pall
200000000003471,Pall Corp
200000000003472,Pall Corporation
200000000003473,Panasonic
200000000003474,Panda Energy International
200000000003475,Panda Express
200000000003476,Pandora
200000000003477,Panend
200000000003478,Panera Bread
200000000003479,Pang Da Automobile Trade
200000000003480,Panible
200000000003481,Panism
200000000003482,Panoid
200000000003483,Pantry Inc
200000000003484,Papa John's Pizza
200000000003485,Papa Murphy's
200000000003486,Parafix
200000000003487,Paramount Pictures
200000000003488,Parare
200000000003489,Paratri
200000000003490,Paratz
200000000003491,Parazzy
200000000003492,Park Place Entertainment Corp
200000000003493,Park Seed Company
200000000003494,Parker Hannifin Corp.
200000000003495,Parker Hannifin Corporation
200000000003496,Parker-Hannifin
200000000003497,Parmalat
200000000003498,PartnerRe
200000000003499,Patagonia
200000000003500,Pathmark Stores Inc.
200000000003501,Patterson Companies
200000000003502,Paxton Media Group
200000000003503,Paychex
200000000003504,Paychex Inc
200000000003505,Paychex Inc.
200000000003506,Payless ShoeSource
200000000003507,Payless Shoesource Inc
200000000003508,PBF Energy
200000000003509,PC Power and Cooling
200000000003510,Peabody Energy
200000000003511,Pearson
200000000003512,Pearson's Candy Company
200000000003513,Peavey Electronics Corporation
200000000003514,Pedic
200000000003515,Pedill
200000000003516,Pedise
200000000003517,Pedive
200000000003518,Pedize
200000000003519,Peet's Coffee
200000000003520,Pegatron
200000000003521,Pelican Products
200000000003522,Pembina Pipeline
200000000003523,Penn National Insurance
200000000003524,Penn Traffic Co.
200000000003525,Pennzoil-Quaker State Company
200000000003526,Penske Automotive
200000000003527,Penske Corporation
200000000003528,Pentair
200000000003529,Pentair Inc
200000000003530,People's Insurance Company
200000000003531,People's United Financial
200000000003532,Peoples Energy Corp.
200000000003533,PeopleSoft Inc
200000000003534,Pep Boys
200000000003535,"Pep Boys Manny, Moe & Jack"
200000000003536,Pepsi Bottling Group Inc.
200000000003537,PepsiAmericas Inc.
200000000003538,PepsiCo
200000000003539,PepsiCo Inc.
200000000003540,Perdue Farms
200000000003541,Perescent
200000000003542,Performance Food Group Co.
200000000003543,Perible
200000000003544,Peril
200000000003545,Perilith
200000000003546,Perimba
200000000003547,Perimbo
200000000003548,Perini Corp
200000000003549,Perity
200000000003550,Perivu
200000000003551,PerkinElmer
200000000003552,PerkinElmer Inc
200000000003553,Permanent TSB Group
200000000003554,Pernod Ricard
200000000003555,Perore
200000000003556,Perot Systems Corp
200000000003557,Perrigo
200000000003558,Perry Ellis International
200000000003559,Petco Animal Supplies
200000000003560,Petco Animal Supplies Inc.
200000000003561,"Peter Kiewit Sons', Inc."
200000000003562,Peterbilt
200000000003563,PetMeds
200000000003564,Petro Rabigh
200000000003565,Petrobras
200000000003566,PetroChina
200000000003567,Petrofac
200000000003568,Petronas Chemicals
200000000003569,Petronas Dagangan
200000000003570,Petronas Gas
200000000003571,Petrovietnam Gas
200000000003572,PetSmart
200000000003573,PETsMART Inc
200000000003574,Peugeot
200000000003575,Pfizer
200000000003576,Pfizer Inc
200000000003577,PG&E
200000000003578,PGE
200000000003579,PGN
200000000003580,Pgnig Group
200000000003581,Phar Mor Inc.
200000000003582,Pharmacia Corp
200000000003583,Phelps Dodge Corp.
200000000003584,Philip Morris
200000000003585,Philip Morris Companies Inc.
200000000003586,Philip Morris International
200000000003587,Philips
200000000003588,Phillips 66
200000000003589,Phillips Petroleum Co
200000000003590,Phillips Van Heusen Corp.
200000000003591,Phillips-Van Heusen (PVH)
200000000003592,Phoenix Companies Inc
200000000003593,Phoenix Group Holdings
200000000003594,Pier 1 Imports
200000000003595,Pier 1 Imports Inc.
200000000003596,Piggybackr
200000000003597,Pilgrim's Pride
200000000003598,Pilgrim's Pride Corporation
200000000003599,Pilot Travel Centers
200000000003600,Ping An Bank
200000000003601,Ping An Insurance Group
200000000003602,Pinnacle Foods Group
200000000003603,Pinnacle Systems
200000000003604,Pinnacle West
200000000003605,Pinnacle West Capital Corp
200000000003606,Pioneer Natural Resources
200000000003607,Pioneer Railcorp
200000000003608,Pioneer-Standard Electronics Inc.
200000000003609,Piper Jaffray
200000000003610,Piraeus Bank
200000000003611,Pirelli & C
200000000003612,Pitney Bowes
200000000003613,Pitney Bowes Inc.
200000000003614,Pittston Brinks Group
200000000003615,Pixocy
200000000003616,Pixolith
200000000003617,Pixota
200000000003618,Pixozz
200000000003619,Pixozzy
200000000003620,Pizza Hut
200000000003621,PKN Orlen
200000000003622,PKO Bank Polski
200000000003623,Pladeo
200000000003624,Plado
200000000003625,Plagen
200000000003626,Plains All American Pipeline
200000000003627,Plains All American Pipeline LP
200000000003628,Planet Hollywood
200000000003629,Plantronics
200000000003630,Plata
200000000003631,Plazzy
200000000003632,PLDT
200000000003633,Plochman's
200000000003634,PMC-Sierra
200000000003635,PNC Financial Services
200000000003636,PNC Financial Services Group Inc.
200000000003637,PNM Resources Inc
200000000003638,PNY Technologies
200000000003639,Podend
200000000003640,Podible
200000000003641,Podicious
200000000003642,Podity
200000000003643,Podize
200000000003644,Pohjola Bank
200000000003645,Polaris Industries
200000000003646,Polaris Industries Inc.
200000000003647,Polaroid Corporation
200000000003648,Polo Ralph Lauren Corp
200000000003649,Poly Real Estate
200000000003650,Polyicious
200000000003651,Polyil
200000000003652,Polyile
200000000003653,Polyity
200000000003654,PolyOne Corp
200000000003655,Polyosis
200000000003656,Polyus Gold International
200000000003657,Popeyes Louisiana Kitchen
200000000003658,Popular
200000000003659,Popular Inc
200000000003660,Porsche Automobil Holding
200000000003661,Portil
200000000003662,Portile
200000000003663,Portive
200000000003664,Porto Seguro
200000000003665,Portore
200000000003666,Portugal Telecom
200000000003667,Posco
200000000003668,Postend
200000000003669,Postent
200000000003670,Postic
200000000003671,Postism
200000000003672,Potash of Saskatchewan
200000000003673,Potlatch Corp
200000000003674,Potomac Electric Power Co.
200000000003675,Pou Chen
200000000003676,Power Assets Holdings
200000000003677,Power Corp of Canada
200000000003678,Power Finance
200000000003679,Power Grid of India
200000000003680,PPG Industries
200000000003681,PPG Industries Inc
200000000003682,PPL
200000000003683,PPL Corp
200000000003684,Prada
200000000003685,Pratt & Whitney
200000000003686,Praxair
200000000003687,Praxair Inc
200000000003688,Precision Castparts
200000000003689,Precision Castparts Corp
200000000003690,Precision Castparts Corp.
200000000003691,Prefix
200000000003692,Premcor Inc.
200000000003693,Prement
200000000003694,Premic
200000000003695,Premise
200000000003696,Premism
200000000003697,Premm
200000000003698,Premoid
200000000003699,Prenyx
200000000003700,Prepe
200000000003701,President Chain Store
200000000003702,Prestige Brands
200000000003703,Preyo
200000000003704,Priceline.com
200000000003705,PricewaterhouseCoopers
200000000003706,Pride International Inc
200000000003707,Primedia Inc
200000000003708,Primerica
200000000003709,Principal Financial Group
200000000003710,Principal Financial Group Inc.
200000000003711,Pro-Fac Cooperative Inc.
200000000003712,Procter & Gamble
200000000003713,Procter & Gamble Co.
200000000003714,Prodo
200000000003715,Profy
200000000003716,Progress Energy Inc
200000000003717,Progressive
200000000003718,Progressive Corporation
200000000003719,Prologis
200000000003720,Prope
200000000003721,Prosaria
200000000003722,ProSiebenSat1 Media
200000000003723,Protective Life
200000000003724,Protective Life Corp
200000000003725,Protective Life Corporation
200000000003726,Protodoo
200000000003727,Protojo
200000000003728,Protombee
200000000003729,Protope
200000000003730,Protovee
200000000003731,Provident Financial Group
200000000003732,Providian Financial Corp.
200000000003733,Proxo
200000000003734,Proyo
200000000003735,Prudential
200000000003736,Prudential Financial
200000000003737,Prudential Financial Inc.
200000000003738,Prysmian
200000000003739,PSS World Medical Inc
200000000003740,PSSC Labs
200000000003741,PTT Global Chemical
200000000003742,PTT PCL
200000000003743,Public Bank
200000000003744,Public Power
200000000003745,Public Service Enterprise
200000000003746,Public Service Enterprise Group Inc.
200000000003747,Public Storage
200000000003748,Publicis Groupe
200000000003749,Publishers Clearing House
200000000003750,Publix
200000000003751,Publix Super Markets Inc.
200000000003752,Puget Energy Inc.
200000000003753,Pulte Homes
200000000003754,Pulte Homes Inc
200000000003755,PulteGroup
200000000003756,Punjab National Bank
200000000003757,PVH
200000000003758,Pyrombee
200000000003759,Pyrombu
200000000003760,Pyromm
200000000003761,Pyrondu
200000000003762,Pyronte
200000000003763,Qantas Airways
200000000003764,Qatar Islamic Bank
200000000003765,Qatar National Bank
200000000003766,QBE Insurance Group
200000000003767,QCR Holdings
200000000003768,Qingdao Haier
200000000003769,Qualane
200000000003770,Qualcomm
200000000003771,Qualcomm Inc
200000000003772,Qualoo
200000000003773,Quamia
200000000003774,Quandu
200000000003775,Quanta Computer
200000000003776,Quanta Services
200000000003777,Quanta Services Inc.
200000000003778,Quanti
200000000003779,Quantum Corp
200000000003780,Quantum Corporation
200000000003781,Quasido
200000000003782,Quasifix
200000000003783,Quasigen
200000000003784,Quasilane
200000000003785,Quasire
200000000003786,Quest Diagnostics
200000000003787,Quest Diagnostics Inc.
200000000003788,Quest Software
200000000003789,Questar Corp
200000000003790,QuikTrip Corporation
200000000003791,Quilith
200000000003792,Quincy Newspapers
200000000003793,Quinenco
200000000003794,Quintiles Transnational
200000000003795,Quinu
200000000003796,Quire
200000000003797,Quivu
200000000003798,Quiznos
200000000003799,Quizz
200000000003800,QVC
200000000003801,Qwest
200000000003802,Qwest Communications Intl Inc
200000000003803,R.J. Corman Railroad Group
200000000003804,R.J. Reynolds Tobacco Company
200000000003805,R.R. Donnelley & Sons Company
200000000003806,RaceTrac Petroleum
200000000003807,Radio Shack Corporation
200000000003808,RadioShack
200000000003809,Raiffeisen Bank International
200000000003810,Rakuten
200000000003811,Ralcorp
200000000003812,Raley's Supermarkets
200000000003813,Ralph Lauren
200000000003814,Rambus
200000000003815,Rand McNally
200000000003816,Randstad Holding
200000000003817,Range Resources
200000000003818,Ranger Boats
200000000003819,Raybestos
200000000003820,Raycom Media
200000000003821,Raymond James Financial
200000000003822,Raymond James Financial Inc.
200000000003823,Raytheon
200000000003824,Raytheon Company
200000000003825,RCA
200000000003826,RE/MAX International
200000000003827,Reader's Digest Association Inc.
200000000003828,Realogy
200000000003829,Realogy Holdings
200000000003830,Recee
200000000003831,Reckitt Benckiser Group
200000000003832,Recreational Equipment Inc. (REI)
200000000003833,Red Elí©ctrica
200000000003834,Red Hat
200000000003835,Red River Broadcasting
200000000003836,Red Robin Gourmet Burgers
200000000003837,Reebok International Ltd.
200000000003838,Reed Elsevier
200000000003839,Regal Entertainment Group
200000000003840,Regal-Beloit
200000000003841,Regeneron Pharmaceuticals
200000000003842,Regions Financial
200000000003843,Regions Financial Corp.
200000000003844,Regions Financial Corporation
200000000003845,Regis Corporation
200000000003846,Reinsurance Group of America
200000000003847,Reliance Industries
200000000003848,Reliance Steel
200000000003849,Reliance Steel & Aluminum Co.
200000000003850,Reliant Energy Inc.
200000000003851,Remgro
200000000003852,Remia
200000000003853,Remm
200000000003854,Renault
200000000003855,Renco Group
200000000003856,Rendo
200000000003857,Renesas Electronics
200000000003858,Rent A Center Inc
200000000003859,Rent-A-Center
200000000003860,Rent-A-Wreck
200000000003861,Renys
200000000003862,Repsol YPF
200000000003863,Republic Services
200000000003864,Republic Services Inc
200000000003865,"Republic Services, Inc."
200000000003866,Resolution
200000000003867,Resona Holdings
200000000003868,Respironics
200000000003869,Reta
200000000003870,Retrodeo
200000000003871,Retrolith
200000000003872,Retromm
200000000003873,Retroveo
200000000003874,Revlon Inc
200000000003875,Rexel
200000000003876,Reyes Holdings
200000000003877,Reynolds American
200000000003878,RGS Energy Group Inc
200000000003879,RHB Capital
200000000003880,Rhyise
200000000003881,Rhyity
200000000003882,Rhyize
200000000003883,Rhyoid
200000000003884,Riceland Foods
200000000003885,Richemont
200000000003886,Ricoh
200000000003887,Rio Tinto
200000000003888,Rite Aid
200000000003889,Rite Aid Corp
200000000003890,Riverwood Holding Inc.
200000000003891,Riyad Bank
200000000003892,RMB Holdings
200000000003893,RoadwayCorp
200000000003894,Roark Capital Group
200000000003895,Robert Half International
200000000003896,Robert Half International Inc.
200000000003897,Robinson Helicopter Company
200000000003898,Roche Holding
200000000003899,Rock-Tenn
200000000003900,Rock-Tenn Co
200000000003901,Rock-Tenn Company
200000000003902,Rockford Fosgate
200000000003903,Rockport Company
200000000003904,Rockstar Games
200000000003905,"Rockstar, Inc."
200000000003906,Rockwell Automation
200000000003907,Rockwell Automation Inc
200000000003908,Rockwell Collins
200000000003909,Rockwell Collins Inc
200000000003910,Rockwood Holdings
200000000003911,"Rodale, Inc."
200000000003912,Rogers Communications
200000000003913,Rohm & Haas Co.
200000000003914,Rollins Inc.
200000000003915,Rolls-Royce Holdings
200000000003916,Roolia
200000000003917,Roondu
200000000003918,Roonix
200000000003919,Roore
200000000003920,Roper Industries
200000000003921,Rosetta Stone Inc.
200000000003922,Rosneft
200000000003923,Ross Stores
200000000003924,Ross Stores Inc
200000000003925,Rostelecom
200000000003926,Round Table Pizza
200000000003927,Roush Performance
200000000003928,Rovi Corporation
200000000003929,Rowan Companies
200000000003930,Royal Ahold
200000000003931,Royal Bank of Canada
200000000003932,Royal Bank of Scotland
200000000003933,Royal Boskalis
200000000003934,Royal Caribbean Cruises
200000000003935,Royal Caribbean International
200000000003936,Royal Dutch Shell
200000000003937,RPM Inc.
200000000003938,RPM International
200000000003939,RR Donnelley
200000000003940,RSA Insurance Group
200000000003941,RTL Group
200000000003942,Ruby Tuesday
200000000003943,Ruddick Corp
200000000003944,Ruentex Development
200000000003945,Ruentex Industries
200000000003946,Rural Electrification
200000000003947,RusHydro
200000000003948,Russell Investments
